Id,Label,timeset,paper,authors,iv,country,year,game,community,indegree,outdegree,Degree
10.1002/bs.3830070103,"Rapaport,Chammah,Dwyer,Gyr",,https://data.cooperationdatabank.org/id/ENG01985,"Rapaport,Chammah,Dwyer,Gyr",Degree of conflicting interests-related independent variables,USA,1962,Prisoner's Dilemma Game,23,10,0,10
10.1002/bs.3830180206,Kahan,,https://data.cooperationdatabank.org/id/ENG01264,Kahan,,USA,1972,Prisoner's Dilemma Game,23,3,5,8
10.1098/rspb.2013.0247,,,,,,,,,17,4,19,23
10.1016/j.econlet.2009.04.023,"Gangadharan,Nikiforakis",,https://data.cooperationdatabank.org/id/ENG00953,"Gangadharan,Nikiforakis",,AUS,2008,Public Goods Game,131,5,4,9
10.1177/002200276601000308,,,,,,,,,133,5,0,5
10.2224/sbp.1974.2.2.212,,,,,,,,,133,0,4,4
10.1002/bs.3830130305,Guyer,,https://data.cooperationdatabank.org/id/ENG01069,Guyer,,USA,1967,Prisoner's Dilemma Game,133,5,4,9
10.3758/BF03336284,,,,,,,,,133,3,4,7
10.2307/3033669,,,,,,,,,132,1,0,1
10.1007/978-3-642-85261-9_12,,,,,,,,,132,1,0,1
10.1016/S0191-8869(98)00269-4,"Boone,De Brabander,van Witteloostuijn",,https://data.cooperationdatabank.org/id/ENG00277,"Boone,De Brabander,van Witteloostuijn","Degree of conflicting interests-related independent variables,Game Duration-related independent variables",NLD,1998,Prisoner's Dilemma Game,10,2,4,6
10.1016/S0956-5221(98)00022-0,"Boone,van Witteloostuijn",,https://data.cooperationdatabank.org/id/ENG00275,"Boone,van Witteloostuijn",Partner(s)' strategies-related independent variables,NLD,1997,Prisoner's Dilemma Game,10,2,0,2
10.1177/1043463105055463,,,,,,,,,137,6,4,10
10.1006/jesp.1998.1351,"Thompson,Kray,Lind",,https://data.cooperationdatabank.org/id/ENG02390,"Thompson,Kray,Lind",Acquaintance-related independent variables,USA,1997,Resource Dilemma,23,2,3,5
10.1016/j.socec.2017.01.001,,,,,,,,,131,0,20,20
10.1002/ejsp.2420180205,,,,,,,,,134,9,4,13
10.5367/0000000042430953,,,,,,,,,137,1,2,3
10.1177/0022002794038004005,,,,,,,,,134,8,1,9
10.1016/0022-1031(89)90031-0,,,,,,,,,134,11,10,21
10.1177/0022002789033003005,,,,,,,,,134,5,8,13
10.1037/xge0000295,"Bostyn,Roets",,https://data.cooperationdatabank.org/id/ENG00293,"Bostyn,Roets",,BEL,2016,Public Goods Game,137,0,2,2
10.1007/s10683-013-9388-2,"Botelho,Dinar,Pinto,Rapoport",,https://data.cooperationdatabank.org/id/ENG00295,"Botelho,Dinar,Pinto,Rapoport",Uncertainty-related independent variables,USA,2013,Resource Dilemma,23,3,6,9
10.1111/j.1559-1816.1996.tb01121.x,"Kotani,Managi,Tanaka",,https://data.cooperationdatabank.org/id/ENG02670,"Kotani,Managi,Tanaka",Uncertainty-related independent variables,CAN,1996,Resource Dilemma,23,11,3,14
10.1006/obhd.1993.1035,Samuelson,,https://data.cooperationdatabank.org/id/ENG02096,Samuelson,Normative Behavior-related independent variables,USA,1990,Resource Dilemma,23,20,0,20
10.1016/j.jpubeco.2004.06.014,,,,,,,,,131,14,8,22
10.1016/0165-1765(95)00769-5,Keser,,https://data.cooperationdatabank.org/id/ENG01321,Keser,,NLD,1994,Public Goods Game,131,23,2,25
10.1016/S0047-2727(98)00104-2,"Rondeau,Schulze,Poe",,https://data.cooperationdatabank.org/id/ENG02055,"Rondeau,Schulze,Poe",Group Size-related independent variables,USA,1997,Public Goods Game,131,10,10,20
10.1016/j.jeem.2008.03.004,,,,,,,,,137,5,7,12
10.1016/j.worlddev.2013.12.007,,,,,,,,,131,1,5,6
10.1016/j.ecolecon.2017.05.013,"Bouma,Reyes-García,Huanca,Arrazola",,https://data.cooperationdatabank.org/id/ENG00305,"Bouma,Reyes-García,Huanca,Arrazola",Personality-related independent variables,BOL,2017,Resource Dilemma,137,0,12,12
10.1016/j.econlet.2011.10.016,,,,,,,,,137,3,2,5
10.5751/ES-05598-180302,,,,,,,,,137,5,1,6
10.1038/nature12194,,,,,,,,,132,20,1,21
10.3389/fnbeh.2014.00300,"Rand,Kraft-Todd",,https://data.cooperationdatabank.org/id/ENG01969,"Rand,Kraft-Todd","Gender-related independent variables,Public Goods Game-related independent variables",USA,2014,Public Goods Game,132,12,15,27
10.1080/15228835.2013.855697,"Bower,Pulford",,https://data.cooperationdatabank.org/id/ENG00307,"Bower,Pulford",,GBR,2013,Prisoner's Dilemma Game,23,0,1,1
10.7282/T3XG9TJT,,,,,,,,,137,0,2,2
10.2307/2786324,,,,,,,,,133,2,16,18
10.1002/bs.3830110604,"Rapaport,Mowshowitz",,https://data.cooperationdatabank.org/id/ENG01983,"Rapaport,Mowshowitz",,USA,1966,Prisoner's Dilemma Game,133,6,9,15
10.1002/bs.3830120305,,,,,,,,,133,5,3,8
10.1016/0022-1031(67)90037-6,,,,,,,,,133,5,3,8
10.1016/j.jpubeco.2010.10.007,,,,,,,,,131,3,12,15
10.1016/j.jebo.2007.08.001,,,,,,,,,131,10,4,14
10.1111/j.1465-7295.2010.00325.x,,,,,,,,,131,1,8,9
10.1037/0022-3514.34.6.1285,,,,,,,,,23,9,0,9
10.1177/002200277802200109,"Braver,Rohrer",,https://data.cooperationdatabank.org/id/ENG00325,"Braver,Rohrer",,USA,1978,Prisoner's Dilemma Game,133,0,5,5
10.1037/0022-3514.33.2.161,,,,,,,,,23,3,0,3
10.1038/nature01986,,,,,,,,,137,9,4,13
10.1002/bs.3830090106,,,,,,,,,133,3,2,5
10.1002/bs.3830050406,,,,,,,,,133,3,0,3
10.1016/j.econlet.2009.01.003,,,,,,,,,17,5,2,7
10.2139/ssrn.1368662,"Noussair,Tan",,https://data.cooperationdatabank.org/id/ENG01805,"Noussair,Tan","Institutional Choice-related independent variables,Punishment-related independent variables",NLD,2009,Public Goods Game,17,11,20,31
10.1177/002200277301700210,,,,,,,,,133,0,1,1
10.1016/j.ecolecon.2010.09.004,"Hasson,Loefgren,Visser",,https://data.cooperationdatabank.org/id/ENG01112,"Hasson,Loefgren,Visser",,ZAF,2010,Public Goods Game,131,6,12,18
10.1016/j.obhdp.2004.11.001,,,,,,,,,23,0,1,1
10.1093/ei/cbg029,"Broseta,Fatas,Neugebauer",,https://data.cooperationdatabank.org/id/ENG00338,"Broseta,Fatas,Neugebauer",,ESP,2003,Public Goods Game,131,1,5,6
10.1371/journal.pone.0176199,,,,,,,,,131,0,8,8
10.1016/0899-8256(89)90005-5,,,,,,,,,131,12,0,12
10.3758/BF03336044,,,,,,,,,133,0,3,3
10.3758/BF03328555,,,,,,,,,133,1,0,1
10.1027/1864-9335/a000057,"Brucks,Mosler",,https://data.cooperationdatabank.org/id/ENG00349,"Brucks,Mosler",Partner(s)' strategies-related independent variables,"CHE,DEU,USA",2002,Resource Dilemma,23,0,8,8
10.1177/0146167201273003,"Koole,Jager,van den Berg,Vlek,Hofstee",,https://data.cooperationdatabank.org/id/ENG01388,"Koole,Jager,van den Berg,Vlek,Hofstee",,NLD,2001,Resource Dilemma,23,14,9,23
10.1002/ejsp.478,"Brucks,van Lange",,https://data.cooperationdatabank.org/id/ENG00351,"Brucks,van Lange",Partner(s)' strategies-related independent variables,NLD,2005,Resource Dilemma,23,0,8,8
10.3389/fpsyg.2013.00299,"Brunell,Davis,Schley,Eng,van Dulmen,Wester,Flannery",,https://data.cooperationdatabank.org/id/ENG00353,"Brunell,Davis,Schley,Eng,van Dulmen,Wester,Flannery",Personality-related independent variables,USA,2013,Resource Dilemma,23,0,2,2
10.1207/s15327752jpa8301_04,"Campbell,Bonacci,Shelton,Exline,Bushman",,https://data.cooperationdatabank.org/id/ENG00400,"Campbell,Bonacci,Shelton,Exline,Bushman",Personality-related independent variables,USA,2003,Resource Dilemma,23,3,1,4
10.1016/j.socec.2012.04.014,,,,,,,,,131,0,4,4
10.1111/1468-0297.00027,,,,,,,,,137,17,6,23
10.1007/s11238-011-9247-6,,,,,,,,,132,3,2,5
10.1007/s00182-011-0272-z,"Bruttel,Güth,Kamecke",,https://data.cooperationdatabank.org/id/ENG00359,"Bruttel,Güth,Kamecke",,DEU,2011,Prisoner's Dilemma Game,132,2,5,7
10.1037/0022-3514.83.3.616,,,,,,,,,134,9,0,9
10.1073/pnas.0504902103,"Milinski,Semmann,Krambeck,Marotzke",,https://data.cooperationdatabank.org/id/ENG01696,"Milinski,Semmann,Krambeck,Marotzke",Reputation-related independent variables,DEU,2005,Public Goods Game,137,14,5,19
10.2130/jjesp.27.139,,,,,,,,,133,1,3,4
10.1177/1368430212442106,,,,,,,,,23,0,13,13
10.1016/j.obhdp.2011.02.002,,,,,,,,,23,7,17,24
10.1016/j.geb.2013.12.005,,,,,,,,,132,1,1,2
10.1038/ncomms1442,,,,,,,,,17,15,20,35
10.1016/j.socec.2014.07.002,,,,,,,,,137,3,11,14
10.1016/j.econlet.2013.11.021,,,,,,,,,132,10,10,20
10.1093/scan/nsq042,,,,,,,,,37,5,6,11
10.1037/a0032877,,,,,,,,,137,1,12,13
10.1098/rspb.2017.0067,"Burton-Chellew,El Mouden,West",,https://data.cooperationdatabank.org/id/ENG00382,"Burton-Chellew,El Mouden,West",,GBR,2017,Public Goods Game,137,2,25,27
10.1007/s00182-008-0141-6,Shapiro,,https://data.cooperationdatabank.org/id/ENG02182,Shapiro,,USA,2004,Public Goods Game,131,2,5,7
10.1073/pnas.1417203112,,,,,,,,,137,3,1,4
10.1016/j.jebo.2016.04.006,,,,,,,,,131,1,13,14
10.1016/j.cub.2006.03.069,"West,Gardner,Shuker,Reynolds,Chellow,Sykes,Guinnee,Griffin",,https://data.cooperationdatabank.org/id/ENG02543,"West,Gardner,Shuker,Reynolds,Chellow,Sykes,Guinnee,Griffin",,GBR,2004,Prisoner's Dilemma Game,137,7,1,8
10.1016/j.geb.2012.07.006,,,,,,,,,137,2,10,12
10.1038/nature08711,,,,,,,,,137,4,3,7
10.1111/lsq.12073,"Butler,Kousser",,https://data.cooperationdatabank.org/id/ENG00386,"Butler,Kousser",Education-related independent variables,USA,2012,Public Goods Game,134,0,6,6
10.1111/j.1540-5907.2011.00531.x,"Hamman,Weber,Woon",,https://data.cooperationdatabank.org/id/ENG01092,"Hamman,Weber,Woon",Behavior in the game-related independent variables,USA,2011,Public Goods Game,131,11,27,38
10.1016/j.jebo.2011.05.010,,,,,,,,,17,2,20,22
10.1016/S0193-2306(01)08005-X,,,,,,,,,131,15,3,18
10.1016/j.jcps.2014.05.005,,,,,,,,,131,0,2,2
10.1016/j.jebo.2003.10.001,,,,,,,,,131,6,20,26
10.1016/j.jesp.2009.12.005,,,,,,,,,23,0,3,3
10.1007/s10683-017-9532-5,,,,,,,,,132,0,7,7
10.1126/science.1178883,,,,,,,,,17,15,11,26
10.1016/j.geb.2012.02.009,,,,,,,,,132,3,9,12
10.1007/s10683-014-9405-0,,,,,,,,,17,10,19,29
10.4284/0038-4038-79.1.15,"de Oliveira,Eckel,Croson",,https://data.cooperationdatabank.org/id/ENG00674,"de Oliveira,Eckel,Croson",,USA,2007,Public Goods Game,137,2,4,6
10.1016/j.econlet.2012.10.030,,,,,,,,,131,5,6,11
10.1016/j.jebo.2014.01.002,,,,,,,,,131,1,8,9
10.1038/srep27219,,,,,,,,,132,0,18,18
10.1371/journal.pone.0131562,Lotz,,https://data.cooperationdatabank.org/id/ENG01549,Lotz,,USA,2014,Public Goods Game,132,2,17,19
10.1371/journal.pone.0115756,,,,,,,,,132,7,16,23
10.3389/fpsyg.2015.00572,,,,,,,,,134,3,15,18
10.1016/j.joep.2014.09.004,"Martinsson,Myrseth,Wollbrant",,https://data.cooperationdatabank.org/id/ENG01608,"Martinsson,Myrseth,Wollbrant",,COL,2008,Public Goods Game,132,3,16,19
10.1080/13504851.2016.1139672,,,,,,,,,132,3,22,25
10.1016/j.jebo.2017.03.011,,,,,,,,,131,0,3,3
10.1007/s11299-013-0116-6,,,,,,,,,134,1,2,3
10.1177/1043463111412716,"Van der Iest,Dijkstra,Stokman",,https://data.cooperationdatabank.org/id/ENG02441,"Van der Iest,Dijkstra,Stokman",,USA,2011,Prisoner's Dilemma Game,23,1,11,12
10.1016/j.forpol.2004.03.006,,,,,,,,,137,9,5,14
10.1016/j.ecolecon.2006.11.016,"Osés-Erasoa,Viladrich-Grau",,https://data.cooperationdatabank.org/id/ENG01838,"Osés-Erasoa,Viladrich-Grau",Resource Dilemma Game-related independent variables,ESP,2003,Resource Dilemma,23,1,5,6
10.1016/j.jebo.2007.06.004,"Rodríguez-Sickert,Guzmán,Cárdenas",,https://data.cooperationdatabank.org/id/ENG02047,"Rodríguez-Sickert,Guzmán,Cárdenas",Punishment-related independent variables,COL,2005,Resource Dilemma,137,8,4,12
10.1016/j.jebo.2008.02.008,"Velez,Stranlund,Murphy",,https://data.cooperationdatabank.org/id/ENG02489,"Velez,Stranlund,Murphy",,COL,2004,Resource Dilemma,137,3,0,3
10.1111/ecoj.12096,,,,,,,,,137,2,16,18
10.1023/A:1011422313042,,,,,,,,,137,6,0,6
10.1057/9780230523371_12,,,,,,,,,131,0,5,5
10.1353/eco.0.0027,"Cárdenas,Chong,Ñopo",,https://data.cooperationdatabank.org/id/ENG00424,"Cárdenas,Chong,Ñopo",,COL,2008,Public Goods Game,137,2,4,6
10.1016/j.cognition.2007.12.003,,,,,,,,,132,2,2,4
10.4337/9781781009079.00020,,,,,,,,,137,6,3,9
10.1002/bs.3830150210,,,,,,,,,133,2,8,10
10.1177/0022002710393922,"Carpenter,Cardenas",,https://data.cooperationdatabank.org/id/ENG00436,"Carpenter,Cardenas",Ethnicity-related independent variables,"COL,USA",2011,Resource Dilemma,137,2,4,6
10.1111/j.1467-9779.2010.01470.x,,,,,,,,,131,4,16,20
10.1016/j.geb.2012.06.007,,,,,,,,,132,1,1,2
10.1016/j.geb.2015.11.001,,,,,,,,,131,0,5,5
10.1016/j.geb.2003.11.002,,,,,,,,,131,6,3,9
10.1007/s10683-017-9519-2,,,,,,,,,131,0,4,4
10.1007/bf00889415,"Cass,Edney",,https://data.cooperationdatabank.org/id/ENG00452,"Cass,Edney",Resource Dilemma Game-related independent variables,USA,1978,Resource Dilemma,23,0,2,2
10.1016/j.ecolecon.2010.08.017,,,,,,,,,137,2,6,8
10.1016/j.jebo.2006.04.006,,,,,,,,,137,3,4,7
10.1093/jae/ejw002,,,,,,,,,17,0,2,2
10.1093/0199262055.003.0012,Ensminger,,https://data.cooperationdatabank.org/id/ENG00788,Ensminger,,KEN,2004,Public Goods Game,17,1,0,1
10.1038/nature15392,,,,,,,,,132,4,7,11
10.1016/j.socec.2011.04.018,Smith,,https://data.cooperationdatabank.org/id/ENG02232,Smith,,CAN,2010,Public Goods Game,131,3,14,17
10.1007/bf02686774,Chapman,,https://data.cooperationdatabank.org/id/ENG00466,Chapman,Motivational Orientation-related independent variables,USA,1991,Resource Dilemma,23,0,19,19
10.1037/0022-3514.38.3.504,"Komorita,Sweeney,Kravitz",,https://data.cooperationdatabank.org/id/ENG01387,"Komorita,Sweeney,Kravitz",Degree of conflicting interests-related independent variables,USA,1980,Prisoner's Dilemma Game,23,10,0,10
10.1016/j.jebo.2014.03.005,"Charness,Yang",,https://data.cooperationdatabank.org/id/ENG00469,"Charness,Yang","Choices-related independent variables,Ostracism-related independent variables",USA,2005,Public Goods Game,131,4,16,20
10.1111/j.1467-9280.1997.tb00448.x,,,,,,,,,134,3,3,6
10.1038/s41598-017-12490-5,,,,,,,,,17,0,13,13
10.1016/j.joep.2016.11.004,,,,,,,,,131,0,25,25
10.1016/j.jebo.2013.03.032,,,,,,,,,132,2,8,10
10.1016/j.geb.2007.06.001,,,,,,,,,137,13,4,17
10.1016/j.psyneuen.2013.09.022,,,,,,,,,37,7,6,13
10.1016/j.psyneuen.2011.07.013,,,,,,,,,37,14,6,20
10.1016/j.psyneuen.2017.01.006,,,,,,,,,37,0,8,8
10.1007/s11682-014-9333-9,,,,,,,,,37,1,6,7
10.1177/002200277201600108,,,,,,,,,133,1,2,3
10.1007/s10726-016-9478-6,,,,,,,,,131,0,10,10
10.1016/S0022-1031(03)00061-1,,,,,,,,,23,12,8,20
10.1016/S0022-1031(02)00518-8,,,,,,,,,23,12,8,20
10.1016/j.ijintrel.2016.07.005,,,,,,,,,134,0,4,4
10.1111/j.1467-9280.2008.02100.x,,,,,,,,,134,20,7,27
10.1108/IJSE-10-2015-0271,,,,,,,,,131,0,3,3
10.1007/s10683-006-9153-x,,,,,,,,,17,10,8,18
10.1016/j.ijhcs.2014.10.006,"Choi,de Melo,Khooshabeh,Woo,Gratch",,https://data.cooperationdatabank.org/id/ENG00501,"Choi,de Melo,Khooshabeh,Woo,Gratch",,,2013,Prisoner's Dilemma Game,37,1,3,4
10.1016/j.geb.2011.01.001,,,,,,,,,23,0,5,5
10.1371/journal.pone.0116172,,,,,,,,,37,0,4,4
10.1016/j.jebo.2015.10.004,,,,,,,,,137,0,2,2
10.1007/s10683-014-9423-y,,,,,,,,,137,1,0,1
10.1371/journal.pone.0017044,,,,,,,,,131,2,10,12
10.2466/pr0.2000.86.3c.1219,,,,,,,,,133,2,3,5
10.1111/j.1439-0310.2012.02075.x,,,,,,,,,17,1,3,4
10.1002/cbm.1920,"Clark,Thorne,Hendricks,Sharp,Clark,Cropsey",,https://data.cooperationdatabank.org/id/ENG00520,"Clark,Thorne,Hendricks,Sharp,Clark,Cropsey",,USA,2014,Public Goods Game,132,0,6,6
10.1016/j.jdeveco.2017.08.003,"Clist,Verschoor",,https://data.cooperationdatabank.org/id/ENG00524,"Clist,Verschoor",,UGA,2013,Public Goods Game,137,0,7,7
10.1016/j.jpubeco.2007.04.012,,,,,,,,,17,3,13,16
10.1016/j.obhdp.2012.12.003,,,,,,,,,134,0,18,18
10.1177/1368430201004002006,,,,,,,,,134,2,11,13
10.1037/h0027029,,,,,,,,,135,0,1,1
10.3758/BF03330848,,,,,,,,,135,1,0,1
10.3389/fpsyg.2016.00049,"Collins,Juvina,Gluck",,https://data.cooperationdatabank.org/id/ENG00540,"Collins,Juvina,Gluck",Personality-related independent variables,USA,2016,Prisoner's Dilemma Game,133,0,6,6
10.1177/0146167208324512,"Lount Jr.,Zhong,Sivanathan,Murnighan",,https://data.cooperationdatabank.org/id/ENG01550,"Lount Jr.,Zhong,Sivanathan,Murnighan",,USA,2007,Prisoner's Dilemma Game,133,3,6,9
10.1073/pnas.1400406111,,,,,,,,,132,5,16,21
10.1016/j.obhdp.2012.07.002,,,,,,,,,132,9,14,23
10.1177/002200277001400205,,,,,,,,,133,1,9,10
10.1037/h0022097,"Harrison,McClintock",,https://data.cooperationdatabank.org/id/ENG01104,"Harrison,McClintock",,USA,1963,Prisoner's Dilemma Game,133,7,0,7
10.1257/mic.6.2.247,,,,,,,,,132,2,8,10
10.1016/j.jpubeco.2015.05.005,"Corazzini,Cotton,Valbonesi",,https://data.cooperationdatabank.org/id/ENG00552,"Corazzini,Cotton,Valbonesi",,ITA,2011,Public Goods Game,131,0,12,12
10.1016/j.jpubeco.2004.02.010,"Seely,Van Huyck,Battalio",,https://data.cooperationdatabank.org/id/ENG02150,"Seely,Van Huyck,Battalio",,USA,2003,Public Goods Game,131,4,9,13
10.1037/a0025515,,,,,,,,,134,2,20,22
10.1371/journal.pone.0155703,,,,,,,,,132,1,11,12
10.1017/s0022381609090355,"Ahn,Esarey,Scholz",,https://data.cooperationdatabank.org/id/ENG00019,"Ahn,Esarey,Scholz",Reputation-related independent variables,USA,2005,Prisoner's Dilemma Game,132,1,0,1
10.1111/j.1467-937X.2008.00498.x,,,,,,,,,131,3,2,5
10.14349/rlp.v44i1.938,,,,,,,,,37,0,1,1
10.3758/BF03195994,,,,,,,,,37,3,6,9
10.1016/j.jpubeco.2014.11.006,,,,,,,,,23,1,9,10
10.1016/j.jrp.2009.01.008,,,,,,,,,23,0,4,4
10.1016/j.chb.2007.02.022,,,,,,,,,23,4,15,19
10.1016/0022-1031(73)90039-5,,,,,,,,,133,12,23,35
10.1002/ejsp.2420160203,,,,,,,,,133,1,7,8
10.1007/s13752-013-0106-2,,,,,,,,,17,1,8,9
10.1006/obhd.1999.2846,Croson,,https://data.cooperationdatabank.org/id/ENG00577,Croson,,USA,1998,Prisoner's Dilemma Game,23,5,2,7
10.1111/j.1465-7295.2012.00468.x,,,,,,,,,131,0,6,6
10.1037/h0023035,"Evans,Crumbaugh",,https://data.cooperationdatabank.org/id/ENG00809,"Evans,Crumbaugh",,USA,1965,Prisoner's Dilemma Game,133,10,3,13
10.1080/13504622.2015.1095860,,,,,,,,,23,0,4,4
10.1007/s10640-010-9387-0,,,,,,,,,137,1,3,4
10.1080/00224545.2015.1052362,,,,,,,,,23,1,14,15
10.1177/0022002791035001002,,,,,,,,,23,4,3,7
10.1016/j.jebo.2017.06.013,,,,,,,,,137,0,13,13
10.1016/j.jdeveco.2015.07.009,,,,,,,,,17,0,13,13
10.1080/20445911.2015.1042974,,,,,,,,,137,0,2,2
10.1016/j.econlet.2017.05.005,,,,,,,,,131,0,6,6
10.1111/j.1467-9779.2010.01471.x,"Kumru,Vesterlund",,https://data.cooperationdatabank.org/id/ENG01428,"Kumru,Vesterlund",,USA,2008,Prisoner's Dilemma Game,131,8,5,13
10.1016/j.econlet.2017.02.029,"d'Adda,Capraro,Tavoni",,https://data.cooperationdatabank.org/id/ENG00603,"d'Adda,Capraro,Tavoni",,USA,2016,Prisoner's Dilemma Game,137,0,4,4
10.1016/j.jebo.2016.03.006,"Englmaier,Gebhardt",,https://data.cooperationdatabank.org/id/ENG00787,"Englmaier,Gebhardt",,DEU,2008,Public Goods Game,137,1,5,6
10.1016/j.jpubeco.2014.05.002,,,,,,,,,17,1,13,14
10.1257/aer.102.1.337,,,,,,,,,132,7,7,14
10.1016/0022-1031(66)90078-3,,,,,,,,,133,3,0,3
10.1016/j.econlet.2013.10.033,,,,,,,,,132,1,1,2
10.2307/2095904,,,,,,,,,131,3,0,3
10.1073/pnas.0704598104,,,,,,,,,137,10,4,14
10.1177/0146167200264007,,,,,,,,,23,3,4,7
10.1007/s12144-999-1024-0,,,,,,,,,23,4,9,13
10.2307/2787095,,,,,,,,,23,1,6,7
10.1016/0167-4870(88)90049-9,,,,,,,,,23,4,5,9
10.1002/ejsp.2420190407,,,,,,,,,23,1,4,5
10.1037/1089-2699.9.3.205,,,,,,,,,23,2,7,9
10.1177/0146167207307490,"de Kwaadsteniet,van Dijk,Wit,De Cremer,De Rooij",,https://data.cooperationdatabank.org/id/ENG00669,"de Kwaadsteniet,van Dijk,Wit,De Cremer,De Rooij",Reputation-related independent variables,NLD,2006,Resource Dilemma,23,6,12,18
10.1006/obhd.1994.1045,White,,https://data.cooperationdatabank.org/id/ENG02545,White,,USA,1992,Resource Dilemma,23,2,0,2
10.1177/104649640003100501,,,,,,,,,23,3,9,12
10.1016/j.jesp.2004.03.002,,,,,,,,,23,12,8,20
10.1038/npp.2015.87,"Ma,Liu,Rand,Heatherton,Han",,https://data.cooperationdatabank.org/id/ENG01568,"Ma,Liu,Rand,Heatherton,Han",Personality-related independent variables,CHN,2015,Public Goods Game,37,6,10,16
10.1016/j.jebo.2017.06.006,"De Geest,Stranlund,Spraggon",,https://data.cooperationdatabank.org/id/ENG00657,"De Geest,Stranlund,Spraggon",,USA,2016,Resource Dilemma,17,0,17,17
10.1177/0899764011401414,,,,,,,,,137,0,5,5
10.1002/ejsp.111,"De Jong,Peters,De Cremer,Vranken",,https://data.cooperationdatabank.org/id/ENG00664,"De Jong,Peters,De Cremer,Vranken",,NLD,2001,Prisoner's Dilemma Game,23,2,5,7
10.1016/j.obhdp.2012.06.007,,,,,,,,,23,1,20,21
10.1037/a0018403,,,,,,,,,134,7,5,12
10.1177/0146167209352192,"de Kwaadsteniet,van Dijk,Wit,De Cremer",,https://data.cooperationdatabank.org/id/ENG00668,"de Kwaadsteniet,van Dijk,Wit,De Cremer",Uncertainty-related independent variables,NLD,2008,Resource Dilemma,23,4,10,14
10.1177/1368430208090649,"de Kwaadsteniet,van Dijk,Wit,De Cremer",,https://data.cooperationdatabank.org/id/ENG00667,"de Kwaadsteniet,van Dijk,Wit,De Cremer",Personality-related independent variables,NLD,2006,Resource Dilemma,23,2,13,15
10.1371/journal.pone.0002597,,,,,,,,,37,5,3,8
10.1016/j.neulet.2009.03.026,,,,,,,,,37,4,5,9
10.1371/journal.pone.0147043,"de Oliveira,Spraggon,Denny",,https://data.cooperationdatabank.org/id/ENG00675,"de Oliveira,Spraggon,Denny",,USA,2013,Public Goods Game,131,0,11,11
10.1016/s0167-2681(99)00078-5,Croson,,https://data.cooperationdatabank.org/id/ENG00578,Croson,,USA,1998,Prisoner's Dilemma Game,131,1,0,1
10.1037/a0026811,"DeCelles,DeRue,Margolis,Ceranic",,https://data.cooperationdatabank.org/id/ENG00680,"DeCelles,DeRue,Margolis,Ceranic",,USA,2011,Resource Dilemma,137,2,1,3
10.1007/BF01245571,,,,,,,,,23,5,1,6
10.2139/ssrn.2665966,,,,,,,,,17,1,21,22
10.1016/j.jeem.2013.12.007,"Delaney,Jacobson",,https://data.cooperationdatabank.org/id/ENG00687,"Delaney,Jacobson",,USA,2011,Public Goods Game,131,2,9,11
10.1007/s10640-015-9923-z,,,,,,,,,23,0,6,6
10.1016/j.paid.2010.06.030,"DeWall,Pond Jr.,Bushman",,https://data.cooperationdatabank.org/id/ENG00697,"DeWall,Pond Jr.,Bushman",,USA,2010,Prisoner's Dilemma Game,37,0,3,3
10.1002/bdm.718,"Dhont,Van Hiel,De Cremer",,https://data.cooperationdatabank.org/id/ENG00698,"Dhont,Van Hiel,De Cremer",Game Type-related independent variables,BEL,2001,Resource Dilemma,23,0,12,12
10.1177/0013916591233004,"Thompson,Stoutemyer",,https://data.cooperationdatabank.org/id/ENG02389,"Thompson,Stoutemyer",,USA,1991,Resource Dilemma,23,2,8,10
10.1111/j.1559-1816.2008.00301.x,"Van Hiel,De Cremer,Vanneste",,https://data.cooperationdatabank.org/id/ENG02458,"Van Hiel,De Cremer,Vanneste",Game Type-related independent variables,BEL,2008,Resource Dilemma,23,2,9,11
